id,title,overview,soup,genres_list,keywords_list,cast_list,director,vote_average,vote_count,popularity,release_year,budget,revenue,mood,runtime
41513,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.","AnimationFamilyAdventureComedyFantasy moonmagicbasedoncomicbookanimationgoodvsevilsmurfbluevortexmischiefcatandmouse HankAzariaNeilPatrickHarrisJaymaMaysSofíaVergaraTimGunn RajaGosnell When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.","['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']","['moon', 'magic', 'based on comic book', 'animation', 'good vs evil', 'smurf', 'blue', 'vortex', 'mischief', 'cat and mouse', 'duringcreditsstinger']","['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Sofía Vergara', 'Tim Gunn']",Raja Gosnell,5.5,1179,36.65422,2011,110000000,563749323,Happy,103.0
13700,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.","AnimationFamily farmcowanimal RoseanneBarrJudiDenchJenniferTillySteveBuscemiG.W.Bailey WillFinn When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.","['Animation', 'Family']","['farm', 'cow', 'animal']","['Roseanne Barr', 'Judi Dench', 'Jennifer Tilly', 'Steve Buscemi', 'G. W. Bailey']",Will Finn,5.7,389,19.625972,2004,110000000,103951461,Happy,76.0
262504,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,AdventureScienceFiction basedonnovelrevolutiondystopiasequeldystopicfutureyoungadultbasedonyoungadultnovel ShaileneWoodleyTheoJamesZoëKravitzMilesTellerNaomiWatts RobertSchwentke Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,"['Adventure', 'Science Fiction']","['based on novel', 'revolution', 'dystopia', 'sequel', 'dystopic future', 'young adult', 'based on young adult novel']","['Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Naomi Watts']",Robert Schwentke,5.9,1998,86.105615,2016,110000000,179246868,Epic,121.0
39254,Real Steel,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.","ActionScienceFictionDrama fathersonrelationshipfightsportrobotprizefightingfathersonreunionrobotfighting HughJackmanDakotaGoyoEvangelineLillyAnthonyMackieKevinDurand ShawnLevy In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.","['Action', 'Science Fiction', 'Drama']","['father son relationship', 'fight', 'sport', 'robot', 'prizefighting', 'father son reunion', 'robot fighting']","['Hugh Jackman', 'Dakota Goyo', 'Evangeline Lilly', 'Anthony Mackie', 'Kevin Durand']",Shawn Levy,6.6,2692,37.195046,2011,110000000,299268508,Epic,127.0
77931,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?","FantasyFamilyComedyAnimation basedoncartoonanimationsmurf HankAzariaNeilPatrickHarrisBrendanGleesonJaymaMaysJonathanWinters RajaGosnell The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?","['Fantasy', 'Family', 'Comedy', 'Animation']","['based on cartoon', 'animation', 'smurf']","['Hank Azaria', 'Neil Patrick Harris', 'Brendan Gleeson', 'Jayma Mays', 'Jonathan Winters']",Raja Gosnell,5.5,695,32.473628,2013,105000000,347434178,Happy,105.0
1639,Speed 2: Cruise Control,Sandra Bullock and Jason Patric star as a young couple whose dream cruise turns to terror when a lunatic computer genius (Willem Dafoe) sets a new course for destruction.,ActionAdventureThriller boatcruisecomputerdisasterdiamondcollisioncourse SandraBullockJasonPatricWillemDafoeTemueraMorrisonMikeHagerty JandeBont Sandra Bullock and Jason Patric star as a young couple whose dream cruise turns to terror when a lunatic computer genius (Willem Dafoe) sets a new course for destruction.,"['Action', 'Adventure', 'Thriller']","['boat', 'cruise', 'computer', 'disaster', 'diamond', 'collision course']","['Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Mike Hagerty']",Jan de Bont,4.1,434,23.336875,1997,160000000,164508066,Epic,121.0
80274,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.","ScienceFictionActionAdventure basedonnovelintolerancechosenonechildprodigyfuturisticspacesciencefictionalieninvasionmilitaryschoolmoralitytale AsaButterfieldHarrisonFordHaileeSteinfeldAbigailBreslinBenKingsley GavinHood Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.","['Science Fiction', 'Action', 'Adventure']","['based on novel', 'intolerance', 'chosen one', 'child prodigy', 'futuristic', 'space', 'science fiction', 'alien invasion', 'military school', 'morality tale', 'based on young adult novel']","['Asa Butterfield', 'Harrison Ford', 'Hailee Steinfeld', 'Abigail Breslin', 'Ben Kingsley']",Gavin Hood,6.6,2303,45.94834,2013,110000000,125537191,Epic,114.0
1571,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.","ActionThriller usawashingtond.c.helicopterhostagefbikidnappinghackersatellitetransportofprisonerstrafficjam BruceWillisJustinLongTimothyOlyphantCliffCurtisMaggieQ LenWiseman John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.","['Action', 'Thriller']","['usa', 'washington d.c.', 'helicopter', 'hostage', 'fbi', 'kidnapping', 'hacker', 'satellite', 'transport of prisoners', 'traffic jam', 'fistfight', 'ex-cop', 'sequel', 'suspense', 'shootout', 'explosion', 'violence', 'cell phone', 'car chase', 'police car', 'walkie talkie', 'based on article', 'cyber terrorism', 'action hero', 'power plant']","['Bruce Willis', 'Justin Long', 'Timothy Olyphant', 'Cliff Curtis', 'Maggie Q']",Len Wiseman,6.4,2089,48.93337,2007,110000000,383531464,Epic,128.0
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.","AdventureFantasyAction elvesdwarvesorcsmiddle-earth(tolkien)hobbitbasedonnovelmountainsfireworkscastlevolcano ElijahWoodIanMcKellenCateBlanchettOrlandoBloomSeanBean PeterJackson Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.","['Adventure', 'Fantasy', 'Action']","['elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'based on novel', 'mountains', 'fireworks', 'castle', 'volcano', 'password', 'death of a friend', 'uncle', 'mirror', 'wizard', 'sword and sorcery']","['Elijah Wood', 'Ian McKellen', 'Cate Blanchett', 'Orlando Bloom', 'Sean Bean']",Peter Jackson,8.0,8705,138.049577,2001,93000000,871368364,Epic,178.0
10204,Around the World in 80 Days,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.","ActionAdventureComedy parislondonenglandnewyorkjulesvernesanfranciscoistanbulhotairballoonjourneyroundtheworld JackieChanSteveCooganCéciledeFranceRobertFyfeJimBroadbent FrankCoraci A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.","['Action', 'Adventure', 'Comedy']","['paris', 'london england', 'new york', 'jules verne', 'san francisco', 'istanbul', 'hot air balloon', 'journey round the world']","['Jackie Chan', 'Steve Coogan', 'Cécile de France', 'Robert Fyfe', 'Jim Broadbent']",Frank Coraci,5.7,672,22.643776,2004,110000000,72178895,Epic,120.0
8489,Ali,"In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.","Drama usatransporterboxerbiographymuhammad WillSmithJamieFoxxJonVoightMarioVanPeeblesRonSilver MichaelMann In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.",['Drama'],"['usa', 'transporter', 'boxer', 'biography', 'muhammad']","['Will Smith', 'Jamie Foxx', 'Jon Voight', 'Mario Van Peebles', 'Ron Silver']",Michael Mann,6.7,447,18.866672,2001,107000000,87713825,Emotional,157.0
10588,The Cat in the Hat,"Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.","ComedyFantasyFamily catbrothersisterrelationshipboredomchaosstepfatherbasedonchildren'sbook MikeMyersDakotaFanningSpencerBreslinKellyPrestonAlecBaldwin BoWelch Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.","['Comedy', 'Fantasy', 'Family']","['cat', 'brother sister relationship', 'boredom', 'chaos', 'step father', ""based on children's book""]","['Mike Myers', 'Dakota Fanning', 'Spencer Breslin', 'Kelly Preston', 'Alec Baldwin']",Bo Welch,4.9,366,18.251129,2003,0,0,Happy,82.0
